row_index,true_abusive,prob_abusive,pred_abusive,true_Race,prob_Race,pred_Race,true_Religion,prob_Religion,pred_Religion,true_Gender,prob_Gender,pred_Gender,true_Sexual_Orientation,prob_Sexual_Orientation,pred_Sexual_Orientation,true_Miscellaneous,prob_Miscellaneous,pred_Miscellaneous
643,0,0.3526220447979167,0,0,0.1404285645073975,0,0,0.10766004749038376,0,0,0.45018685416473525,0,0,0.1091948282823953,0,0,0.4256757726919496,0
644,1,0.7329668700734716,1,0,0.08054631928214039,0,0,0.11663696771082734,0,0,0.2080634233367195,0,1,0.9783828049994376,1,0,0.5276507014775782,0
645,1,0.7712222489738751,1,1,0.39862561113939293,0,1,0.959515833245315,1,0,0.1589985054036599,0,0,0.12959544573033005,0,0,0.09456803979026905,0
646,1,0.8928897062051108,1,0,0.07265378435132067,0,1,0.9026989773111317,1,0,0.47735225480520976,0,1,0.7650871835669759,1,0,0.09890579432883709,0
647,1,0.87153783382844,1,1,0.9534219781763684,1,0,0.17878751102960466,0,0,0.5716545732633266,1,0,0.3027261550676001,0,0,0.5408050657980227,0
648,1,0.676021430477789,1,0,0.1788082639567804,0,0,0.21855600848334913,0,0,0.04382447324947595,0,1,0.41212472048907556,0,0,0.5785596879202194,0
649,0,0.24197212557769127,0,0,0.5929242643912519,1,0,0.09766005822327126,0,0,0.20819968864964467,0,0,0.030276178531873747,0,0,0.23395658546843046,0
650,0,0.6149975723539564,1,0,0.10597525393769765,0,0,0.036389823647198956,0,0,0.7398977607470574,1,0,0.9497956853240365,1,0,0.29217751929024166,0
651,1,0.6889782628109905,1,0,0.1302836585806464,0,1,0.7599225602305439,1,0,0.16564599440644467,0,0,0.23138457149629713,0,0,0.2311665573635012,0
652,1,0.9098723542974106,1,1,0.14600414421922525,0,0,0.11252864578543886,0,0,0.9039152392547273,1,0,0.15345468947363664,0,0,0.8205358327549502,1
653,0,0.5721319788775138,1,1,0.5240578840004332,1,1,0.958219814250268,1,0,0.28065784976191344,0,0,0.2258390530286426,0,0,0.35943977255725984,0
654,1,0.43347159091196824,1,0,0.19353451795730056,0,0,0.21032442817384472,0,1,0.32372443640399057,0,0,0.030689837028777096,0,1,0.9518814412858122,1
655,1,0.7671261331091755,1,1,0.776285471264147,1,1,0.7422555553991177,1,0,0.24386983147453767,0,0,0.3274659011573307,0,0,0.10208340731477904,0
656,1,0.29890236103793744,0,0,0.32598397729054845,0,0,0.14756340143247534,0,0,0.3364020182526941,0,0,0.04504259297045717,0,1,0.7302171147229007,1
657,1,0.10223314232900534,0,0,0.23902968041419367,0,0,0.07577300134707443,0,1,0.6975226080823826,1,1,0.01976164712706001,0,0,0.09703823933106956,0
658,0,0.15775692940057623,0,0,0.35919028667927067,0,0,0.0708142971128061,0,0,0.06595509407584692,0,0,0.03630927609382727,0,1,0.18688962636942608,0
659,1,0.8907328841246337,1,0,0.2856831185196824,0,1,0.9835254997871423,1,0,0.42435687583612614,0,0,0.31502665141549663,0,0,0.4465685580869267,0
660,1,0.9016606891538097,1,1,0.05530207457994123,0,1,0.755440808476583,1,0,0.20560359976411471,0,0,0.8421560936232241,1,1,0.6032998555276387,1
661,0,0.20520825522602265,0,0,0.29185939685666434,0,0,0.06247943601037583,0,0,0.24461370358579834,0,0,0.044818928560859735,0,0,0.20511181114315905,0
662,1,0.9374291550219451,1,1,0.9462197990641293,1,0,0.030459261786515816,0,1,0.7343009120148907,1,0,0.07435853388090291,0,0,0.45832343653017,0
663,0,0.37206706897039266,1,0,0.2654530427764685,0,0,0.5276416354952552,1,1,0.42142631629505223,0,0,0.06354997179922033,0,0,0.5122058113169291,0
664,1,0.20532155050319686,0,0,0.1113577476828116,0,0,0.0743185369232124,0,0,0.47499863296605105,0,0,0.04831175067771594,0,0,0.2721854714754762,0
665,1,0.9683084732171837,1,1,0.7270522404282984,1,0,0.07411325231196535,0,0,0.37415257892491044,0,1,0.8444163501365042,1,1,0.6434075289839719,1
666,1,0.531417420570052,1,1,0.8278637627793757,1,1,0.510015415297294,1,0,0.18011510756539337,0,0,0.07747853939270712,0,0,0.26441874815104954,0
667,0,0.24870874754583872,0,0,0.2355203759284151,0,0,0.21896960845146077,0,0,0.2764522208918909,0,0,0.2772098098528413,0,0,0.09678118634445995,0
668,0,0.1130956785449476,0,0,0.21044410930448146,0,0,0.015316054334922294,0,0,0.1158633011243217,0,0,0.029722132377134333,0,0,0.2937440915322043,0
669,0,0.2621507416737963,0,0,0.7872454371691034,1,0,0.0780266400161941,0,1,0.30142326789698604,0,0,0.15110249996511513,0,0,0.295039637472873,0
670,1,0.8674288375506033,1,0,0.11636196818509428,0,1,0.79955810286097,1,0,0.2587136102107987,0,1,0.9581510035676868,1,0,0.2918200900478774,0
671,1,0.7218443570841384,1,0,0.047718904983173265,0,0,0.013823431360813045,0,0,0.22140006292096062,0,1,0.9999281031617138,1,1,0.14216421493928932,0
672,1,0.9849652873391561,1,1,0.9841513274251092,1,0,0.08514948507319217,0,0,0.4705456324975292,0,0,0.18523870915580576,0,1,0.7190411238992304,1
673,1,0.7509504535620777,1,1,0.985378888645408,1,0,0.0809795440850457,0,0,0.09964787781331637,0,0,0.08910743537043685,0,0,0.1205415366409195,0
674,1,0.7427722923555137,1,0,0.7925894841600329,1,0,0.0343669545946466,0,0,0.8673554231204805,1,0,0.07055785935781289,0,0,0.17890854446260113,0
675,0,0.14111715064709218,0,0,0.4725714185144373,1,0,0.04167461259405609,0,0,0.32695504063755554,0,0,0.7113966525996912,1,0,0.1800097018083592,0
676,1,0.4776730253886494,1,1,0.5062682681435604,1,0,0.15041877188604708,0,1,0.5985282578654947,1,0,0.06561560220320148,0,0,0.10928867961461279,0
677,1,0.8384960214767331,1,1,0.47532803799848533,1,1,0.7463318733675127,1,0,0.28783970394397723,0,0,0.18173873406673252,0,0,0.8272383789678559,1
678,1,0.184006773073092,0,0,0.20804252381146096,0,1,0.3392575202459038,0,0,0.08888042089966743,0,1,0.07637019680701279,0,0,0.3944093583523343,0
679,1,0.15664855941015984,0,0,0.1966453149591868,0,0,0.0403676230113298,0,0,0.3315674370603319,0,0,0.1183929028878103,0,1,0.884024635979166,1
680,0,0.10140473191525898,0,0,0.27858473183256854,0,0,0.08700947561020858,0,0,0.030383072778691716,0,0,0.025702030567252728,0,0,0.017927952601185185,0
681,1,0.9427777210001906,1,1,0.9152104636017642,1,1,0.9465873615525088,1,0,0.7433596734555501,1,0,0.1460926365312809,0,0,0.3515252403790722,0
682,1,0.16728688136359796,0,0,0.1571978314332152,0,0,0.17993217716093726,0,1,0.4630147513315494,0,0,0.09649573271277398,0,1,0.38012433785861327,0
683,1,0.80544592731222,1,1,0.8309137514155541,1,0,0.09576283326355921,0,0,0.4304343546403369,0,1,0.8961092716795783,1,0,0.38231183586486855,0
684,1,0.9427426348996982,1,1,0.9657835648661104,1,1,0.8444395119766208,1,0,0.1688480363324072,0,0,0.27852426362597266,0,0,0.25128964092739003,0
685,1,0.7871863892316624,1,0,0.12414475286905027,0,0,0.06068815697060844,0,0,0.5116356310839729,0,0,0.286177272013521,0,1,0.6761286221339643,1
686,0,0.9208392932016342,1,1,0.8315053302540967,1,0,0.16047888935037888,0,0,0.486166211478011,0,0,0.16851958657201205,0,0,0.7498768387893638,1
687,0,0.7493210276541928,1,0,0.22852731971359527,0,0,0.11347929814963299,0,0,0.6265566086025942,1,0,0.16398964982679604,0,0,0.30876610574486835,0
688,1,0.9419185766111576,1,1,0.9849017559653556,1,0,0.06344751647467636,0,1,0.3012957163504972,0,0,0.13018382707293089,0,0,0.16302035545981475,0
689,0,0.7877989160299456,1,0,0.430669154095054,0,0,0.03202670521646647,0,0,0.4765284848792718,0,0,0.13579450834312257,0,0,0.46442104578789456,0
690,0,0.1626912717805622,0,0,0.4423314356832173,0,0,0.15656784218818537,0,0,0.1248059569643837,0,0,0.05388206907471068,0,0,0.46070478637106305,0
691,1,0.9176615202407108,1,1,0.9849252712037398,1,1,0.6410947411845899,1,0,0.25237921241980094,0,0,0.05271063957033487,0,0,0.21997060096948648,0
692,1,0.5628923269667595,1,1,0.9592945284139729,1,0,0.15637443331991532,0,0,0.2323012835862489,0,0,0.09353480674559372,0,0,0.17500411795370646,0
693,1,0.34357221537849597,0,0,0.4161764994401283,0,0,0.12001233116205413,0,0,0.14380387294294655,0,0,0.02895899469945222,0,0,0.2271432802291802,0
694,1,0.8645944305247464,1,0,0.24437014893757253,0,1,0.6894425589191041,1,0,0.8535669106856288,1,0,0.10398367709203772,0,0,0.3502340253229813,0
695,0,0.840083688522819,1,0,0.14153143771635474,0,0,0.1345532082433561,0,0,0.5221800533495287,0,1,0.9777724855973757,1,0,0.20987076812935665,0
696,1,0.7664512628950187,1,0,0.30690325113866473,0,1,0.9579911072607771,1,0,0.24740822232005874,0,0,0.07118032697114494,0,0,0.10430971673828372,0
697,1,0.5748688557684415,1,1,0.19592454949290009,0,1,0.7052905304560011,1,1,0.11029427612621563,0,1,0.17728296946935054,0,1,0.5636391199844845,0
698,1,0.47035700247049456,1,0,0.14053887632990655,0,0,0.1546485266419865,0,0,0.3356036633689307,0,0,0.24854465894047117,0,0,0.2541100981236528,0
699,0,0.2073162293231621,0,0,0.23077276883400522,0,0,0.05662021955072858,0,0,0.18553033001157782,0,0,0.05027826006024953,0,1,0.8283600000927825,1
700,0,0.12213956316275193,0,0,0.3955929439729931,0,0,0.022626030050133354,0,0,0.9092365399778877,1,0,0.048851294656533956,0,0,0.04515409953328846,0
701,1,0.6254833248002902,1,0,0.44201742807415,0,1,0.8510106183260102,1,0,0.05556128117492596,0,0,0.04079323548969916,0,0,0.41232828088400997,0
702,1,0.6845930867170237,1,1,0.8497538272262729,1,0,0.22132318361045958,0,1,0.7896238883165619,1,0,0.24521864782510147,0,0,0.3760007751076253,0
703,1,0.9953432952606934,1,0,0.12307350662984501,0,1,0.9999529091391448,1,0,0.150693828541896,0,0,0.39399175234003897,0,0,0.1223939065897687,0
704,1,0.9265879122368373,1,0,0.8280041289770007,1,1,0.9998307870361592,1,0,0.4053317103218669,0,0,0.32303991930306375,0,0,0.15614050739966945,0
705,1,0.8868534462337972,1,1,0.952313468461009,1,0,0.17741556942126832,0,0,0.284640202478315,0,0,0.34077434993565475,0,0,0.11385329434104406,0
706,0,0.4797694799729322,1,0,0.6357412789371969,1,0,0.13498445022292405,0,0,0.750693654769001,1,0,0.29716278255998096,0,0,0.3854188209040604,0
707,0,0.2881588168158273,0,0,0.19441454149840423,0,0,0.26068057393753896,0,0,0.29357496060699334,0,0,0.026006124553382626,0,0,0.4522011897557299,0
708,1,0.8254879983153761,1,0,0.05870892502407566,0,1,0.9530011087346759,1,0,0.1350584381500705,0,0,0.050398834815737786,0,0,0.16078356171294092,0
709,0,0.15910910226423566,0,0,0.09406647180211815,0,0,0.028960262111632763,0,0,0.21120989475499033,0,0,0.9950092704560755,1,0,0.11992468188305067,0
710,0,0.405387768334162,1,0,0.28757645318833697,0,0,0.310324311809239,0,0,0.2825308963483705,0,0,0.1074761451797047,0,0,0.37578192058018145,0
711,0,0.7168638692234481,1,0,0.1367278457041583,0,0,0.24380219495423291,0,0,0.22984665170772306,0,0,0.942666475161477,1,0,0.4608561305189825,0
712,1,0.538199959595479,1,0,0.3829142049546792,0,1,0.4243294576985573,0,1,0.8089766657926719,1,0,0.20717747063298056,0,0,0.4823837723510552,0
713,1,0.8346655136720574,1,1,0.7604749534439756,1,1,0.9897127292229175,1,0,0.32535390575093714,0,0,0.05697371524872166,0,0,0.16748905417623894,0
714,0,0.10363911201820544,0,0,0.0819730188532903,0,0,0.034778884683879935,0,0,0.1106500984060154,0,0,0.07134677469743442,0,0,0.13276499460533514,0
715,1,0.5480543025185943,1,0,0.19441614245003,0,0,0.10481382071122303,0,0,0.1952149742527836,0,0,0.07887264648801191,0,1,0.5975496527533765,1
716,1,0.19466274988467144,0,0,0.03369537437602701,0,0,0.03185301350464038,0,0,0.27491096399803633,0,1,0.984744127507445,1,0,0.2121325311706654,0
717,1,0.8524977597365023,1,0,0.1372840168467388,0,0,0.18665229322963978,0,0,0.4831084114962639,0,0,0.3083849857452426,0,0,0.81853267828189,1
718,0,0.5229650121709071,1,0,0.7488501697347691,1,0,0.8710748037930037,1,1,0.3512369728454369,0,0,0.09834877008150635,0,0,0.5057285181328262,0
719,0,0.30184979209264506,0,0,0.18295585854340596,0,0,0.3702897974954825,0,0,0.4787227299066855,0,0,0.12760397561805603,0,0,0.7742412004786997,1
720,0,0.3882342981568567,1,0,0.24198719498191387,0,0,0.3271271783819236,0,0,0.5667062815439761,1,0,0.14181998645119429,0,0,0.22446856458680975,0
721,0,0.34115920609174016,0,0,0.24305534433093912,0,0,0.22291873260290565,0,0,0.17107714820491396,0,0,0.02122801978040761,0,1,0.5186507642950606,0
722,0,0.4256284382925937,1,0,0.22877679770012638,0,0,0.3014440984816809,0,0,0.32899539813027645,0,0,0.11459271039488812,0,1,0.7948432232991125,1
723,1,0.7264558893966099,1,1,0.8107960791287853,1,0,0.2016188849310582,0,0,0.6322278278886856,1,0,0.20917142835073635,0,0,0.3753981213863656,0
724,0,0.8763512022181715,1,0,0.48188608889931533,1,0,0.28735688650101787,0,0,0.06080906637492449,0,0,0.026534899733793842,0,0,0.9154952426294737,1
725,0,0.3229881496596137,0,0,0.1757683994520026,0,0,0.34768536183016197,0,0,0.734612702266365,1,0,0.09180242451139077,0,0,0.3710604634532632,0
726,0,0.7014700300360117,1,0,0.35452818300249833,0,0,0.8737176501216959,1,1,0.24133745698083336,0,0,0.05190662832242545,0,0,0.21800779662405517,0
727,0,0.12150127743792807,0,0,0.5211755044941209,1,0,0.02682013733319236,0,1,0.9225642756349516,1,0,0.14192930280878696,0,0,0.11518065269162026,0
728,1,0.8553736313920006,1,1,0.9674514579442887,1,0,0.23082916826966238,0,0,0.25289146468190976,0,0,0.10744056504796282,0,0,0.29342293527729946,0
729,1,0.37917381207571704,1,1,0.6832614844091882,1,0,0.07999246973181603,0,0,0.3684224862768822,0,0,0.08770991056744043,0,0,0.2316197466024714,0
730,0,0.20015134846687266,0,0,0.07443259646875447,0,0,0.06918751852854801,0,0,0.46681905442940697,0,0,0.10588154359078789,0,1,0.34594321945482853,0
731,0,0.38123219506960077,1,0,0.28715123947580806,0,0,0.2824461218664578,0,0,0.1947467885194722,0,0,0.5940330390829327,1,0,0.34341265969113516,0
732,0,0.26020105805290317,0,0,0.07720349413091265,0,0,0.06596986649773434,0,1,0.8526686383318778,1,0,0.17473479184798796,0,0,0.21447572347312593,0
733,0,0.3290970035376918,0,0,0.43427872350959346,0,0,0.9125404383577617,1,0,0.13049984928996525,0,0,0.05860128452293846,0,0,0.3170864763255246,0
734,1,0.36782979142049554,0,0,0.3942911953072415,0,0,0.05480696803619695,0,0,0.12938809945464053,0,0,0.05301252457512714,0,1,0.7646921226518412,1
735,0,0.44357829406573673,1,0,0.19560464293192897,0,0,0.08924820543394625,0,0,0.7215611560827836,1,0,0.03442403237217814,0,0,0.3024924495602594,0
736,0,0.16957530035657123,0,0,0.14260353964871336,0,0,0.09338508704024365,0,0,0.0533212607588324,0,0,0.10748238040966775,0,0,0.22467673429472707,0
737,0,0.16134369178058083,0,0,0.6141171333914232,1,0,0.08649298546624147,0,0,0.3523517032595173,0,0,0.18384213866788188,0,0,0.316933053389893,0
738,1,0.4689183486381628,1,1,0.34734562980392375,0,1,0.7929987916190989,1,0,0.07537201556552847,0,0,0.05281510131273621,0,0,0.22929920798305306,0
739,0,0.09260647665927149,0,1,0.31374831364102007,0,0,0.09180811579508491,0,1,0.4166827187961754,0,0,0.06605551345105837,0,0,0.14668124121064435,0
740,1,0.9113711461069586,1,0,0.34972164490083296,0,1,0.8790019284343582,1,0,0.2304974983358359,0,0,0.1586072985367961,0,0,0.1845187004347131,0
741,0,0.6510436792682229,1,0,0.9412536153674268,1,0,0.15255223686293026,0,0,0.2876770912965993,0,0,0.08579999115875224,0,0,0.21110740109852522,0
742,1,0.8159476405645639,1,0,0.2509374453254335,0,1,0.8387323098073636,1,0,0.7558145923522258,1,0,0.02668412441855794,0,1,0.8622545343693616,1
743,1,0.8967324414574332,1,0,0.25949129735711157,0,0,0.0474346830489077,0,0,0.4641172941235549,0,0,0.25373484698032023,0,0,0.9295243528826268,1
744,1,0.18400653544955511,0,0,0.021507934339293804,0,0,0.017178850400169757,0,0,0.30664242827467036,0,1,0.9971755821067337,1,0,0.2984774900165846,0
745,1,0.38250125542796753,1,1,0.40050917112155454,0,0,0.046402910727411685,0,0,0.41403019871244445,0,0,0.11367390844298556,0,0,0.26476647507542944,0
746,1,0.6115411932924195,1,0,0.18209291194035926,0,1,0.7966358970759763,1,0,0.3856081666166769,0,0,0.3409577570983445,0,0,0.2578116824327431,0
747,1,0.37983183881093463,1,1,0.5132582891345892,1,0,0.16031877112446621,0,0,0.38615357693208396,0,0,0.13227213533327198,0,0,0.31848884940355615,0
748,1,0.9362394303032167,1,0,0.12968697029762644,0,1,0.9654107450556083,1,0,0.32847506075217614,0,0,0.09829359682175016,0,0,0.10658831826476077,0
749,1,0.37473025410565786,1,0,0.18932297717178947,0,0,0.1148577694829158,0,0,0.6781091726990127,1,0,0.29754919285012904,0,1,0.2934341123711713,0
750,1,0.897024990345997,1,0,0.053177658762197,0,0,0.01686023808666951,0,1,0.8450028677025997,1,1,0.9970289754083574,1,0,0.19979806487183746,0
751,1,0.6481888707708787,1,1,0.47438653828107225,1,1,0.9884454240223612,1,0,0.23457364881792916,0,0,0.16362687217744204,0,0,0.2662503749831163,0
752,1,0.29578154216361596,0,0,0.13497435621263512,0,0,0.13293578638615872,0,1,0.5446586584508284,1,0,0.191067777650857,0,0,0.5249902601399457,0
753,1,0.42141358613446334,1,0,0.13459755584110128,0,0,0.29013523140971387,0,0,0.21664163669188813,0,1,0.7889779129639118,1,0,0.2782172413950627,0
754,1,0.12677851080602667,0,0,0.20252859465314552,0,0,0.03978789577445696,0,0,0.6839258477408695,1,0,0.039671269509421764,0,1,0.2898827061541711,0
755,1,0.5627975150041289,1,0,0.7034079462575449,1,0,0.2556368447321884,0,0,0.25280721338153606,0,0,0.07789039251894421,0,1,0.5466526012624904,0
756,1,0.9531064369893797,1,0,0.40632037476024296,0,1,0.9994961944188371,1,1,0.08984444564216984,0,0,0.07550460585055468,0,0,0.039728088074824704,0
757,1,0.6122212490906643,1,1,0.11227628507925537,0,1,0.09416313200307129,0,0,0.3018470035551435,0,0,0.12076875706275934,0,0,0.7807226592644985,1
758,0,0.03486343660911053,0,0,0.07084746254362453,0,0,0.05163005455530874,0,0,0.1365396974405253,0,0,0.10676586671201882,0,0,0.231740904276997,0
759,1,0.37835022085126346,1,0,0.6276390669913278,1,0,0.36454531899740295,0,0,0.284207015787836,0,0,0.1371055416994598,0,1,0.6348035765221895,1
760,0,0.3925786729136213,1,0,0.878605126794237,1,0,0.059041560638950975,0,0,0.0643064637467536,0,0,0.07180349953856043,0,0,0.5282992522815269,0
761,0,0.6474450329899651,1,0,0.43757037679031185,0,1,0.955449652563425,1,0,0.2855510684074169,0,0,0.1277648960243737,0,1,0.8563985952393507,1
762,0,0.14317192393464698,0,0,0.025925433470867197,0,0,0.12572915417940236,0,0,0.20454873344985805,0,0,0.0487704741931001,0,0,0.10842413568543734,0
763,1,0.2392072501099599,0,0,0.07254606816963581,0,0,0.2044820777245814,0,1,0.7616926920168202,1,0,0.3024980336300363,0,0,0.12740452755043583,0
764,0,0.1606835608983798,0,0,0.07134119904239462,0,0,0.18001250479954595,0,0,0.6113486121987837,1,0,0.17177264994256738,0,0,0.20519048377646712,0
765,1,0.5975161361634672,1,0,0.3634609273539557,0,0,0.5007060482175668,1,1,0.636256044087087,1,1,0.8231096082182816,1,0,0.22149995353230276,0
766,0,0.39106438576178326,1,1,0.6510331315780318,1,0,0.2524056690040535,0,0,0.40641875901203095,0,0,0.1636132545984183,0,0,0.7348707170706684,1
767,0,0.23150020613637592,0,0,0.08918459560174917,0,0,0.023554563905434506,0,0,0.2825518484049492,0,1,0.5987758996750757,1,0,0.15523811135353624,0
768,0,0.05337897857413107,0,0,0.3211887860320797,0,0,0.015889319639971953,0,0,0.11859247177822542,0,0,0.027143638952951923,0,0,0.06890354724108193,0
769,1,0.744248335207288,1,0,0.8044334599557172,1,0,0.019978909546618673,0,0,0.23706304026259528,0,0,0.016364760002203747,0,1,0.7965196062400673,1
770,1,0.7011633806279648,1,0,0.39441915299925306,0,1,0.9995672026216983,1,0,0.39463601111650737,0,0,0.23467397754335026,0,0,0.3406806916293858,0
771,1,0.24311654289723383,0,0,0.15219421404986408,0,0,0.05254279373185151,0,0,0.14032816740523124,0,0,0.0733855591335611,0,1,0.873262140293804,1
772,0,0.3264267945866874,0,0,0.13321394182297794,0,0,0.23658919020077399,0,0,0.4288915448490918,0,0,0.3195643949221397,0,0,0.27392990432917247,0
773,0,0.5487991285243308,1,0,0.09540586193289484,0,0,0.10192338211707773,0,0,0.2645471652447482,0,0,0.20176833261165567,0,0,0.6762597201056154,1
774,1,0.8232276855397789,1,1,0.4821370805129804,1,1,0.7120518048119746,1,0,0.28550412621132226,0,0,0.1698689069185151,0,0,0.5551917452953383,0
775,1,0.8025231855904529,1,0,0.38022823897363867,0,1,0.1460772795056333,0,1,0.9283427107760418,1,0,0.14432065369885225,0,0,0.26567298416214474,0
776,1,0.9698129433733704,1,1,0.27729162792591294,0,1,0.9709288585462165,1,0,0.5780331291532402,1,0,0.2762300229525343,0,1,0.7392726737212674,1
777,1,0.9258674296910646,1,1,0.895778801257056,1,0,0.44314246342076585,0,0,0.4107266360177574,0,0,0.4772448590266105,0,1,0.3441836128874638,0
778,1,0.9907455538472122,1,1,0.9023505088617102,1,1,0.9414090195408956,1,0,0.2433408977862285,0,0,0.4339220178393237,0,0,0.3492665219978201,0
779,1,0.8947969128186966,1,1,0.7390737221056793,1,0,0.4579526187987783,0,0,0.31361331031571926,0,0,0.3894288146536728,0,1,0.9701711373140279,1
780,0,0.7199491007992295,1,0,0.3097185235570313,0,1,0.9705405685655596,1,0,0.6253374166868378,1,0,0.07596588355541475,0,0,0.24006654364620356,0
781,1,0.9390907777645962,1,1,0.956207389596281,1,0,0.17043139284579334,0,1,0.7783983073157545,1,0,0.08586209188547608,0,0,0.3188096517035705,0
782,1,0.5061395776747796,1,0,0.14640968809025734,0,0,0.14389722378786518,0,0,0.11919735378835167,0,0,0.11505449477963665,0,1,0.8970808212083557,1
783,1,0.42975696225392496,1,1,0.12648377747585154,0,0,0.1666158265873233,0,0,0.4892029465276597,0,0,0.18569535305817278,0,1,0.5435050428447896,0
784,1,0.9010384218682175,1,1,0.9336814203128561,1,1,0.5896771288571976,1,1,0.3701837512861755,0,0,0.10074547930594903,0,0,0.17319491975943455,0
785,1,0.8157582764962642,1,0,0.10053226684579109,0,1,0.9404112456191518,1,1,0.34562364509610555,0,0,0.11777943168343513,0,0,0.13861759516035962,0
786,1,0.2741301744136773,0,1,0.4225194716737408,0,0,0.2277083824070438,0,0,0.5453607522838448,1,0,0.053589853426425554,0,0,0.4704421566562185,0
787,1,0.7424472981757619,1,0,0.5661891400028956,1,1,0.9782053414741432,1,0,0.16710162147855673,0,0,0.24794114707968984,0,0,0.527840805907064,0
788,0,0.1298877153775044,0,0,0.04541301186288715,0,0,0.028038812919778364,0,0,0.8717958072233023,1,0,0.08473114616697422,0,0,0.09021445201648619,0
789,0,0.16706564597600307,0,0,0.10097129352775276,0,0,0.056382641710769434,0,0,0.3920097945217681,0,0,0.8840605330518938,1,0,0.20387020868353328,0
790,1,0.9069808125726303,1,1,0.9818379670732732,1,1,0.4726138351654747,1,0,0.3965668470035778,0,0,0.07963622276504372,0,0,0.21637561211796918,0
791,1,0.8161434024937381,1,0,0.14685124135681712,0,0,0.2245466417041643,0,0,0.2666350669349954,0,1,0.9950859587572894,1,0,0.2894966573610997,0
792,0,0.40011903842515845,1,0,0.14071745415486944,0,0,0.06071450244124534,0,0,0.7710947757651693,1,0,0.2349376979767299,0,0,0.19324801506632713,0
793,0,0.12242754144166992,0,0,0.5682835939394207,1,0,0.025751666261005453,0,0,0.4155623234093427,0,0,0.7250684697306728,1,0,0.19383833089411323,0
794,0,0.1279055267881924,0,0,0.5780850678631853,1,0,0.02034521428290119,0,0,0.3842667109606735,0,0,0.04979535417421795,0,0,0.08648061367078572,0
795,1,0.7787930667671669,1,0,0.3547313166883669,0,0,0.050335743107591945,0,0,0.9150450342109439,1,0,0.12284436049806752,0,0,0.25743514282831437,0
796,1,0.8788483795507062,1,1,0.9742310602378641,1,0,0.06300324249859657,0,0,0.0895554836813984,0,0,0.05344360625721539,0,0,0.2458018661756351,0
797,0,0.8757916034048313,1,0,0.19401360996499842,0,0,0.07789095451710666,0,0,0.4934849706538793,0,0,0.28193777309697965,0,0,0.8575627438409241,1
798,1,0.8251674097021533,1,0,0.27955748632509553,0,1,0.5094897582371034,1,1,0.9702801808632028,1,0,0.1818285965489623,0,0,0.6259259536036048,1
799,1,0.6550786558672282,1,0,0.1572473886296192,0,1,0.5148638685108329,1,0,0.4300691397493524,0,0,0.2706893611620778,0,0,0.26466207636644523,0
800,1,0.3825710173530668,1,0,0.05078608180562366,0,0,0.11305049178288593,0,0,0.10783401409116218,0,1,0.8162249827998438,1,0,0.5811808629595887,0
801,1,0.9436144809924127,1,1,0.9967080402873589,1,0,0.04803528851612476,0,0,0.15272273009703613,0,0,0.0774564121674548,0,0,0.1968626398260186,0
802,0,0.6862491522275087,1,0,0.21764383729990508,0,0,0.14657980969526987,0,0,0.8373738444277525,1,0,0.25903519132563935,0,0,0.25110981702510377,0
803,0,0.4217113276680514,1,0,0.23984836971017057,0,0,0.27969386847073613,0,1,0.2092456366185766,0,0,0.02813264062275137,0,0,0.7474611214529606,1
804,1,0.7437765383704901,1,0,0.8480196413253829,1,1,0.7031945726433066,1,0,0.6491876745253562,1,0,0.18962800506880678,0,1,0.31746844362707594,0
805,0,0.3815064067847557,1,0,0.08918313165771401,0,0,0.11997508184494876,0,0,0.8500811494823476,1,0,0.9149256513585002,1,0,0.43531192727185636,0
806,1,0.44038624819515365,1,0,0.1813832989849419,0,1,0.6151394493676735,1,0,0.12137477318509247,0,0,0.10079619397831126,0,0,0.7669528637318698,1
807,1,0.5667960643760299,1,1,0.871095150868018,1,1,0.4474471956039235,0,0,0.1354727263767332,0,0,0.07164688532365043,0,0,0.4263784860009539,0
808,1,0.8184173745650545,1,1,0.6733663791708221,1,0,0.36260402825190174,0,0,0.09819292810975425,0,0,0.03301605990329421,0,1,0.7806533313720718,1
809,1,0.6970332965427916,1,1,0.9239471021461783,1,0,0.09039036134139682,0,0,0.2276252378285402,0,0,0.08730915462423589,0,0,0.6317233922773341,1
810,1,0.8097676044205665,1,0,0.6436049061833006,1,1,0.9188247386494447,1,0,0.3129001384371478,0,0,0.12632259420995542,0,1,0.9457342604334379,1
811,1,0.6811772442179429,1,0,0.4396661887711775,0,1,0.7132303642592711,1,0,0.2974516052181315,0,0,0.09894821478462974,0,0,0.17353267416496795,0
812,1,0.4492072523125257,1,0,0.3387743142834994,0,1,0.869340989785041,1,0,0.19341953967254913,0,0,0.2860981037482274,0,0,0.6314010455137189,1
813,1,0.8319708790428274,1,1,0.7922295106535164,1,0,0.18534571546806675,0,1,0.7398894909472189,1,0,0.09238999180394895,0,1,0.22097816615804597,0
814,0,0.5833908153439786,1,0,0.4344150573845887,0,0,0.9784312155058295,1,0,0.2188413928372025,0,0,0.17552410801262822,0,0,0.4457176081213983,0
815,1,0.6980735646453168,1,1,0.7797746109041268,1,1,0.7944901831019913,1,0,0.2707866687005316,0,0,0.31747505371171236,0,0,0.1084800037163643,0
