row_index,true_abusive,prob_abusive,pred_abusive,true_Race,prob_Race,pred_Race,true_Religion,prob_Religion,pred_Religion,true_Gender,prob_Gender,pred_Gender,true_Sexual_Orientation,prob_Sexual_Orientation,pred_Sexual_Orientation,true_Miscellaneous,prob_Miscellaneous,pred_Miscellaneous
2989,0,0.43888412558517437,0,0,0.04599334906782258,0,0,0.31439067130585324,1,0,0.17874509050019394,0,0,0.1437787001430453,0,0,0.16160487384755953,0
2990,1,0.41109104901610344,0,0,0.3868975620726481,1,0,0.8851302904531454,1,1,0.2527777351791361,1,0,0.0208315737094563,0,1,0.18483670191006193,0
2991,1,0.40760976647690117,0,0,0.03866238185630478,0,0,0.03784378458435991,0,0,0.21974276351200742,0,0,0.05025274555842558,0,1,0.18339801934984704,0
2992,1,0.621469197991538,1,0,0.10309217757219495,0,1,0.8626284625864304,1,0,0.06532549509470964,0,1,0.2557888203886877,1,0,0.06715427617466442,0
2993,0,0.7646440085122875,1,0,0.10755287923367048,0,0,0.5367462412132551,1,0,0.11339388307374847,0,0,0.32187340858047914,1,0,0.1148963351539883,0
2994,1,0.7649995756694161,1,1,0.24637219236369426,0,0,0.013322193955269346,0,1,0.18602919560839928,0,0,0.046917557520984705,0,1,0.3566942186063065,1
2995,0,0.7373123007877743,1,0,0.821088228530085,1,0,0.13321429564571532,0,0,0.13812805290023653,0,0,0.024976916996406407,0,0,0.08545850231088563,0
2996,1,0.23524710287110606,0,1,0.416041419411993,1,0,0.005746224767487628,0,0,0.07959104039330599,0,0,0.014555711819474917,0,0,0.08630457767344701,0
2997,0,0.6116637902620937,1,0,0.04412888661090991,0,0,0.02023611627533076,0,0,0.2500928768764738,1,0,0.03679187284177022,0,0,0.095366750188377,0
2998,0,0.38210392354603745,0,0,0.19271684951187673,0,0,0.09016795821601421,0,0,0.10794114467927812,0,0,0.04809597471887236,0,0,0.16697171269380565,0
2999,1,0.9288041128474006,1,0,0.17557002718636427,0,1,0.9363217020251122,1,0,0.30916799687171276,1,0,0.28584279600857976,1,0,0.14389936465080846,0
3000,0,0.45472513926261754,0,0,0.11428977455264976,0,0,0.04391346959037978,0,0,0.27016026854875513,1,0,0.019302363939137205,0,0,0.12462454992210215,0
3001,1,0.8252464949330864,1,1,0.09164525113983511,0,0,0.3678592469539142,1,0,0.17565987710929576,0,1,0.7890561019878565,1,0,0.09376606266781877,0
3002,0,0.6908638357317217,1,0,0.29515314759229727,0,0,0.9578150773494354,1,1,0.12337580420243278,0,0,0.06367886294333523,0,0,0.29007863825978225,1
3003,1,0.7607690441924969,1,1,0.5692927330341307,1,0,0.05336981248421755,0,1,0.32597829480219986,1,0,0.009011402108107055,0,0,0.08918420283417554,0
3004,0,0.4444092043458634,0,0,0.07269195056547177,0,0,0.06211965776226639,0,0,0.23697644741445553,0,0,0.016654975742127404,0,0,0.43405877285097905,1
3005,1,0.8943740971612449,1,0,0.1382216765747544,0,0,0.21750528274156786,0,0,0.046723950285892955,0,0,0.07594031283530735,0,1,0.2811126349805775,1
3006,1,0.39142258517922174,0,0,0.07079515815357361,0,1,0.5443743906801312,1,1,0.20312345871612494,0,0,0.1673360153415052,0,0,0.24059885519110566,1
3007,1,0.5261282935446366,1,1,0.2225275830645467,0,0,0.37133809139822066,1,0,0.15302984715729234,0,1,0.5003494445017947,1,0,0.045620143675942804,0
3008,1,0.5653752946879121,1,0,0.2010821809469863,0,1,0.2852766817836851,0,1,0.45327643116212935,1,1,0.2224910808562409,0,0,0.19653114794156387,0
3009,1,0.8430183439056096,1,1,0.9033657726463851,1,0,0.014671129239825798,0,0,0.12780624125281262,0,0,0.11997473963287086,0,0,0.13681047338008417,0
3010,1,0.34414200660844996,0,0,0.06797874142799638,0,1,0.05627304114344189,0,0,0.10357074891969635,0,0,0.005926620739011598,0,1,0.5055778373290012,1
3011,1,0.765063016451184,1,0,0.2557772195377288,0,0,0.059575587812983256,0,1,0.3521481749620646,1,1,0.5842551484455037,1,0,0.26084892345540545,1
3012,0,0.6191480932925262,1,0,0.06820734981330362,0,0,0.012823895901056356,0,0,0.12676357700921903,0,0,0.985735106429205,1,1,0.084061849059057,0
3013,1,0.6059153419357138,1,0,0.08879783497831599,0,0,0.06554404042987762,0,1,0.09145939467844498,0,1,0.1857735186762106,0,0,0.19634399239515102,0
3014,1,0.8040658605429929,1,0,0.021226724888406063,0,1,0.9682274017927289,1,0,0.10220735151934653,0,0,0.015019645793243233,0,0,0.0699648450342321,0
3015,1,0.5017235179574896,1,1,0.05301225072382384,0,1,0.057272324401324744,0,0,0.13470919656066258,0,0,0.01317756419105992,0,0,0.12467430728944223,0
3016,1,0.7542914666371985,1,1,0.3566978828663217,0,0,0.006584272890451762,0,0,0.17122850498987807,0,1,0.8431759971714247,1,0,0.060895340697415035,0
3017,1,0.7659567755130533,1,1,0.9426764588541864,1,0,0.2087474591222219,0,0,0.04749129032885383,0,0,0.036537542774773585,0,0,0.061837173232643323,0
3018,0,0.40775228906966615,0,0,0.0745617979056889,0,0,0.05271581902496538,0,0,0.24456267194294037,0,0,0.011700583821064708,0,0,0.09960336228638696,0
3019,0,0.50629577675352,1,0,0.11816260685067992,0,0,0.039927026967144806,0,0,0.11944759935738702,0,0,0.031236735818133122,0,0,0.17860128549050783,0
3020,1,0.1412044382970196,0,0,0.06393949566229952,0,0,0.04565992157941463,0,0,0.07865521822953069,0,0,0.02323512992115949,0,1,0.16481068556861764,0
3021,1,0.4757541529622676,0,0,0.051549152238683615,0,0,0.034422458429067465,0,0,0.11076857621749636,0,0,0.02298951041952219,0,0,0.2573045997694806,1
3022,1,0.8416536215324788,1,0,0.08367193164673732,0,0,0.046653224245850694,0,0,0.13588326560826644,0,0,0.01401771970554333,0,0,0.4547363373566018,1
3023,0,0.6022278036518239,1,0,0.1616274785579093,0,1,0.7106247192878313,1,1,0.2510627028358765,1,0,0.11819699789174247,0,0,0.21557816892689244,0
3024,1,0.4394359572335878,0,0,0.12673266025295382,0,0,0.10976292670020826,0,1,0.5080856893783922,1,0,0.05120401149228732,0,0,0.1659533235314513,0
3025,0,0.38541714145193245,0,0,0.0939625139523766,0,0,0.02637347649289586,0,0,0.14409274173964814,0,1,0.32350774650629077,1,0,0.13429191413754404,0
3026,0,0.7271298775080014,1,0,0.9055327959717921,1,0,0.0654464840445209,0,0,0.07412602544551615,0,0,0.01623611982518487,0,0,0.16138699719669078,0
3027,0,0.34309364600490705,0,0,0.17343797696425087,0,0,0.07848696035738999,0,0,0.0780901000683163,0,0,0.04983404708878363,0,1,0.2667351155490862,1
3028,1,0.7290055303201827,1,0,0.6784842237400671,1,0,0.2746972533679422,0,0,0.18361982284571057,0,0,0.01672385721041141,0,1,0.1570994202513081,0
3029,1,0.5553121346715614,1,1,0.4385378077626811,1,0,0.009639939456625423,0,0,0.12799444270597474,0,0,0.01058268969154677,0,0,0.22064037995166175,0
3030,0,0.2486594355639459,0,0,0.15633388826916209,0,0,0.050021952916423196,0,0,0.09587383152012142,0,0,0.2257771952491288,0,0,0.1156330488512815,0
3031,1,0.3894756706867886,0,0,0.0459495906407164,0,0,0.006511334707120554,0,1,0.26611260495639155,1,0,0.05357269354358168,0,0,0.09916251568290153,0
3032,1,0.9623947749107152,1,1,0.9659397693377615,1,1,0.2666745323838045,0,0,0.16326406168164156,0,0,0.019579707175372205,0,0,0.07641248222357278,0
3033,0,0.27185305819546585,0,0,0.19086459473445946,0,0,0.09203687954998914,0,0,0.24527558972480035,0,0,0.017754943466140188,0,0,0.1090558542247615,0
3034,0,0.39447018251616967,0,0,0.3847405070610215,1,0,0.02605077761936361,0,0,0.12792594143798813,0,0,0.04695972809732565,0,0,0.037695735607643825,0
3035,1,0.5406507220583983,1,1,0.6584551140299894,1,0,0.0269888599166436,0,0,0.11538619154983049,0,0,0.03621066587875064,0,0,0.06984370156224796,0
3036,0,0.45554561556797796,0,0,0.041164517241803034,0,0,0.0296742027380118,0,0,0.38945332422370266,1,0,0.013206158512111642,0,0,0.1399353557274398,0
3037,0,0.1828948549359369,0,0,0.04747001730160955,0,0,0.04448313660278739,0,0,0.18389686980116482,0,0,0.10740260997731527,0,0,0.07285008401605746,0
3038,0,0.3067994112860429,0,0,0.20254568459586597,0,0,0.19608791256588956,0,0,0.11722060653085951,0,0,0.0088131337732747,0,0,0.10413880873420063,0
3039,1,0.6882121184725064,1,1,0.6735267851971057,1,0,0.12287415671486979,0,1,0.2562613401257845,1,0,0.026349527228552286,0,0,0.29940253287975477,1
3040,0,0.617928509555647,1,0,0.1482472055260397,0,0,0.033207866665443765,0,0,0.21858273196301511,0,0,0.012293010617587452,0,1,0.2736670585082526,1
3041,1,0.9205108019976805,1,1,0.938815650950107,1,0,0.21320645195826252,0,0,0.17041559724706856,0,0,0.043821534343074585,0,0,0.16499068257769747,0
3042,0,0.5094389926970851,1,0,0.1095489437112445,0,0,0.9423690689292253,1,1,0.1121831151422396,0,0,0.006116000577154738,0,0,0.28980580429585756,1
3043,1,0.5431944631490103,1,1,0.266153595702274,0,0,0.029979974794942823,0,0,0.05693145051305559,0,0,0.02610483129750178,0,0,0.16736796877611182,0
3044,1,0.6234838964950752,1,1,0.263815339002439,0,0,0.19893692737973878,0,0,0.17241039227202357,0,0,0.05747198602418707,0,0,0.144907550671715,0
3045,0,0.5187869022619878,1,0,0.12369008797843839,0,1,0.7240602702826409,1,0,0.05818361556580992,0,0,0.07964668020726264,0,0,0.08116064912545651,0
3046,1,0.7790732624548671,1,0,0.13278734489720823,0,0,0.09201867883001902,0,1,0.1007710367136473,0,1,0.2548704056024783,1,0,0.13873819885624528,0
3047,0,0.312875515871985,0,0,0.06962072738655893,0,1,0.95053570863581,1,0,0.15535506754207215,0,0,0.08270678594049484,0,0,0.08397963350465765,0
3048,1,0.6467806084904285,1,0,0.3740075331007162,1,0,0.12175035190046118,0,0,0.08990696070324426,0,0,0.031903857908320954,0,1,0.3234253608703123,1
3049,0,0.2293565773318009,0,0,0.17272411992171507,0,0,0.02639724559471258,0,0,0.18185355880557794,0,0,0.012559333621537716,0,0,0.0703192555399572,0
3050,1,0.6801747640508747,1,1,0.23587712316247803,0,1,0.23076310146871273,0,1,0.06445359646951522,0,1,0.06504097426863571,0,0,0.0733802931229622,0
3051,1,0.8382092357223628,1,1,0.9104679723960878,1,1,0.3159102663036877,1,0,0.11671357615292721,0,0,0.04199368502506364,0,0,0.15348984954105846,0
3052,0,0.39901115943766335,0,0,0.19932727602204592,0,0,0.08103109129344904,0,1,0.24229343290419905,0,0,0.015320257588589252,0,0,0.2228548136365169,0
3053,1,0.6136723342822917,1,1,0.4749990888589612,1,0,0.02144993976397762,0,0,0.19248859314260156,0,0,0.03742169240457285,0,0,0.11038884833448626,0
3054,1,0.613083606879404,1,1,0.5696603077164589,1,0,0.033189045137735546,0,1,0.16397812423034122,0,0,0.0396854297527491,0,0,0.06490855815458961,0
3055,1,0.862512252699176,1,0,0.17672334696631561,0,1,0.8567934692414608,1,0,0.05862504291876311,0,0,0.11705376422989143,0,0,0.0830166088259871,0
3056,1,0.419113383493489,0,0,0.15833943177758203,0,0,0.025445125045575886,0,0,0.14262842404119055,0,0,0.019525298420980594,0,1,0.2587121772302496,1
3057,1,0.7974994638970355,1,0,0.06185117138389459,0,0,0.02230459875239359,0,0,0.13949182575537958,0,1,0.8569443972858685,1,0,0.2731306926705426,1
3058,0,0.7689996871076216,1,0,0.26761351800009364,0,0,0.5003561947885269,1,0,0.26025505724093856,1,0,0.029551946812803608,0,0,0.14144699077433046,0
3059,0,0.3359089117113716,0,0,0.11314495615832033,0,0,0.06543878893211504,0,0,0.22233024704797535,0,0,0.02900686574804256,0,1,0.15516571868794804,0
3060,0,0.5481813572249751,1,0,0.3089607576551003,0,0,0.33306265708908683,1,0,0.43731319885733083,1,0,0.11077230782441057,0,0,0.04451886483445249,0
3061,1,0.23588122692054717,0,0,0.042590482217960135,0,0,0.024571703610891903,0,0,0.15630545992257125,0,1,0.3975318597792181,1,0,0.08064587623589144,0
3062,1,0.3389695609910705,0,0,0.07693213614393181,0,0,0.010420544483992393,0,0,0.06037107199740869,0,0,0.05256997858964322,0,0,0.11215889691813802,0
3063,0,0.40282338562819126,0,0,0.1326606959480349,0,0,0.19034584288424414,0,0,0.06824693451472012,0,0,0.05354002816591272,0,0,0.15661610670063827,0
3064,1,0.6948637512341178,1,1,0.7779673549088116,1,0,0.026249206651528214,0,0,0.08420466043601926,0,0,0.011808925559703566,0,0,0.07177385423350535,0
3065,1,0.7600507274047867,1,0,0.28926873038849127,0,0,0.8463386784744248,1,0,0.07195142647241072,0,0,0.05239967329192047,0,1,0.14877336639864255,0
3066,1,0.7434940135506087,1,0,0.14256827007620823,0,0,0.10289077050360555,0,1,0.3186602601758365,1,1,0.16323173373675914,0,0,0.1274062019762288,0
3067,1,0.4277151353765438,0,0,0.33617959955751303,0,1,0.3548927726823546,1,0,0.12455816095220738,0,0,0.006120547330061798,0,0,0.07144022422727503,0
3068,1,0.8309479404484635,1,1,0.23097261824694168,0,1,0.7137736157938116,1,0,0.060897415331210736,0,0,0.024585575428950776,0,0,0.13364387156971855,0
3069,1,0.7883557374715436,1,0,0.33374566669940453,0,0,0.020600366243831242,0,1,0.08007572847555876,0,1,0.3335760893538415,1,0,0.4490696536946706,1
3070,1,0.8621557316333331,1,1,0.9593086204837579,1,0,0.04386762238285591,0,0,0.24590887953293047,0,0,0.025356366716598026,0,0,0.05356678593126212,0
3071,0,0.19955495756601213,0,0,0.12835541689142893,0,0,0.06629176480973135,0,0,0.18136012581935992,0,0,0.023033591476195697,0,0,0.10696258520124112,0
3072,1,0.7565108492280818,1,1,0.6549623037719062,1,0,0.017847106687139364,0,0,0.07044415546630049,0,0,0.03570499321838596,0,0,0.19372158986092347,0
3073,1,0.6981627142260187,1,0,0.1181208470889676,0,0,0.1209297681573684,0,1,0.3378036281044295,1,1,0.14966326488373882,0,0,0.11325383768385401,0
3074,1,0.26461039928689206,0,1,0.39211730041616616,1,0,0.016991518182749268,0,0,0.2805204914223494,1,0,0.00639299856275275,0,1,0.10641541339844897,0
3075,1,0.9527637143192149,1,1,0.9919326288720057,1,0,0.020417728570862086,0,0,0.1411730850262274,0,0,0.02359417219042258,0,1,0.07757362222010006,0
3076,1,0.48948333490901547,0,0,0.6778198613309695,1,0,0.037715769341176125,0,0,0.11792561525139385,0,0,0.01525406818946245,0,0,0.17302744907306686,0
3077,0,0.3861814348599508,0,0,0.19655896732409275,0,0,0.033820893863386985,0,0,0.15213196126050532,0,0,0.021972094761086396,0,0,0.11406751093578014,0
3078,1,0.9936116807436953,1,1,0.9191701034517513,1,0,0.034540456175195515,0,0,0.27954928302418874,1,1,0.9847767471933522,1,0,0.31677261749934926,1
3079,1,0.806994598333854,1,0,0.12704168546506794,0,0,0.03951301357974854,0,1,0.04497311811199884,0,0,0.009223081237587003,0,1,0.379264916677275,1
3080,1,0.7252443366574556,1,0,0.1200617786447236,0,1,0.5670927364290819,1,0,0.09429859738246361,0,0,0.03652237134813554,0,1,0.2182326655268383,0
3081,1,0.3399440615027028,0,0,0.03855446234738332,0,0,0.04887961625265058,0,0,0.16497049080484258,0,0,0.018212976645053763,0,1,0.2796979869559426,1
3082,0,0.37720635847766376,0,0,0.353382617737974,0,0,0.040938636175632974,0,0,0.08275938323771366,0,0,0.027116622472061907,0,0,0.05668897370980048,0
3083,0,0.3570009636220958,0,0,0.2554594108993912,0,0,0.03559141339426693,0,0,0.11067343099117893,0,0,0.040710466025457887,0,0,0.09882381826141151,0
3084,0,0.4076995334715033,0,0,0.12760857575725643,0,0,0.12385720793637311,0,0,0.16162773563017288,0,0,0.030076702636265492,0,0,0.2126921718642366,0
3085,0,0.5681615953904506,1,0,0.09227032959715346,0,0,0.025023211210033508,0,0,0.10701159507695344,0,1,0.569620577937545,1,0,0.13555906939583376,0
3086,0,0.39035066057428286,0,0,0.07036167584440585,0,0,0.02296251661107139,0,0,0.4856195122611107,1,0,0.021792823121611515,0,0,0.1951598122479925,0
3087,0,0.5467222019555799,1,0,0.11275536293613657,0,0,0.07177145318882337,0,0,0.20132169033684286,0,0,0.8449593099012813,1,0,0.1651206892753512,0
3088,0,0.3260452165208833,0,0,0.032997650657178974,0,0,0.010609921448158486,0,0,0.1264358021136772,0,0,0.016067639642744047,0,0,0.12026822564726447,0
3089,1,0.9520580127461002,1,0,0.0729639009658779,0,1,0.9959108491772986,1,0,0.0442148407407603,0,0,0.05232155767663093,0,0,0.13839157397408697,0
3090,1,0.9095138915102225,1,0,0.11811126174164566,0,0,0.03963466760037168,0,0,0.09702258861992781,0,1,0.9336266580762856,1,0,0.043757220689579455,0
3091,1,0.7207165023677985,1,0,0.24377969361492394,0,1,0.8970254557350318,1,0,0.07667533909681809,0,0,0.08324944748810559,0,1,0.1954405148600495,0
3092,1,0.8548423908211119,1,1,0.09981747252645053,0,1,0.8408052148154198,1,0,0.05088481933376634,0,0,0.07107106252853927,0,0,0.2841463617032816,1
3093,1,0.31604956985728877,0,1,0.46394183528338234,1,0,0.02039858927675853,0,0,0.1301179495387753,0,0,0.018981658705936388,0,0,0.05406315567252379,0
3094,0,0.3373326856825942,0,0,0.24173740661786916,0,1,0.19574403276082444,0,1,0.260341521622147,1,0,0.03255944587667682,0,0,0.1831699959455959,0
3095,1,0.8386847775687976,1,0,0.021503019680835452,0,0,0.005001531200066297,0,0,0.11728599505866394,0,0,0.03346660505539227,0,1,0.4796991553599084,1
3096,1,0.9076786549666725,1,1,0.9667898724591519,1,0,0.03373865117052726,0,0,0.2887540132322612,1,0,0.06269808938258699,0,0,0.06636631821087603,0
3097,0,0.42876973174623423,0,0,0.23283920547060175,0,0,0.11429421928320495,0,0,0.23190628569630478,0,0,0.04845913341919228,0,0,0.16096081576309182,0
3098,1,0.562698355665542,1,0,0.010952188397540004,0,0,0.010416763995429623,0,1,0.31353065142326914,1,1,0.9377869627847805,1,0,0.16248599825717572,0
3099,0,0.17352700925570463,0,0,0.7202963091300137,1,0,0.022670565042338192,0,0,0.26654061840200666,1,0,0.01620810013114691,0,0,0.05106826303706701,0
3100,0,0.71051621215679,1,0,0.15958868120497735,0,0,0.029171175078091863,0,0,0.1594758486332313,0,1,0.937019520477589,1,0,0.11034983045234048,0
3101,1,0.5390348269213372,1,1,0.7088140646266519,1,0,0.039073813650057444,0,0,0.07796489849442222,0,0,0.014182688755536665,0,0,0.08048362756198686,0
3102,0,0.5528446514433439,1,0,0.044892145160763695,0,0,0.1395142749866822,0,0,0.2781632846495881,1,0,0.036277474351502075,0,0,0.38252409829839595,1
3103,1,0.6857935228211322,1,0,0.07297500574393735,0,1,0.4480395415795539,1,0,0.19520041722177864,0,0,0.08972614203307205,0,0,0.14405280844015148,0
3104,1,0.6921455316738531,1,1,0.8137955787383314,1,0,0.1346110509000434,0,0,0.06390753728605673,0,0,0.03416512228874543,0,0,0.2520220228490149,1
3105,1,0.7472508397956599,1,1,0.5026245055486319,1,0,0.005977900192274957,0,1,0.5432482204828996,1,0,0.03305675755463521,0,1,0.13458671964913127,0
3106,0,0.38876279740212744,0,0,0.6060690234310853,1,0,0.31665593010514753,1,0,0.1535724450709208,0,0,0.00828499737647608,0,0,0.06271578049263145,0
3107,1,0.5585992468024945,1,0,0.4541424865340858,1,0,0.12712156323323823,0,1,0.45159694379832965,1,1,0.11494495827401385,0,0,0.3418549199343828,1
3108,1,0.9213956787207188,1,0,0.04096316398877758,0,0,0.007754788141436657,0,0,0.768579484873627,1,0,0.012885103865034483,0,0,0.28133863837971446,1
3109,1,0.606143935086589,1,1,0.6284280519607425,1,1,0.6833737394797196,1,0,0.12589585951487414,0,0,0.06172121940812884,0,0,0.17309558250593562,0
3110,1,0.7258488417837592,1,0,0.18192807868228278,0,0,0.08185834608413373,0,1,0.25797458463275486,1,1,0.4977999043972737,1,0,0.08505969729880798,0
3111,0,0.4625588383859413,0,0,0.20303627289131218,0,0,0.06620602497443297,0,0,0.41067591296721045,1,0,0.07942148513583376,0,0,0.15011679452356286,0
3112,1,0.75544970440686,1,1,0.6367826918626971,1,1,0.9024248733517428,1,0,0.163545523488936,0,0,0.030541036969639012,0,1,0.10127939323823874,0
3113,1,0.3454579155040622,0,1,0.5274257514958168,1,0,0.007749832782010579,0,0,0.11546322052546738,0,0,0.003359190260422437,0,0,0.033480749327975366,0
3114,0,0.7078336610127226,1,0,0.0936991857201549,0,1,0.7914348641434983,1,0,0.13113532733127753,0,1,0.5970363456664729,1,0,0.12269314133737752,0
3115,0,0.51433091249147,1,0,0.0682242324248515,0,0,0.154422261658989,0,0,0.2489980646193902,0,0,0.11967321035400232,0,1,0.5686229065588887,1
3116,1,0.9813627649120648,1,1,0.6077842038972838,1,1,0.9998025159895988,1,1,0.07961487767557661,0,0,0.015235304221347945,0,1,0.17441023740362369,0
3117,0,0.20964969941893308,0,0,0.10555344732180404,0,0,0.023230352559611405,0,0,0.1234626580181119,0,0,0.009233384616454794,0,0,0.2589772863707572,1
3118,1,0.6691112255879187,1,1,0.40103060561205156,1,0,0.12148345301089321,0,0,0.0733536155601768,0,0,0.024202210343302482,0,0,0.11606027754183683,0
3119,0,0.9722696258282609,1,0,0.1784596883182422,0,0,0.044794463641961935,0,0,0.689575763453362,1,0,0.9911122940010882,1,0,0.17427484347542865,0
3120,0,0.5265292192297899,1,0,0.11012652531125082,0,0,0.9379456906704875,1,0,0.09818025182982582,0,0,0.002972076709092372,0,0,0.06756212302467729,0
3121,0,0.5632452176026872,1,0,0.23453200383594505,0,0,0.04438177949853855,0,0,0.23443723237414893,0,0,0.04080117296093408,0,0,0.07073525037862297,0
3122,1,0.8435811285334452,1,0,0.10971505398368675,0,0,0.04282359886704815,0,0,0.292506908638905,1,0,0.04110524727992903,0,0,0.34854135428935623,1
3123,1,0.9518777895329334,1,0,0.06470684714616924,0,0,0.04077052715522103,0,0,0.17213084066061776,0,1,0.9997777747688569,1,0,0.32885672391464876,1
3124,1,0.7377601829408592,1,1,0.46121046677720107,1,0,0.12367137577475253,0,0,0.0776848490160237,0,0,0.02043727728919887,0,0,0.12481317852080083,0
3125,1,0.756326168426004,1,0,0.19784322025817191,0,0,0.015969487082513178,0,0,0.14085812587729785,0,0,0.03615842228474405,0,0,0.3126821741425035,1
3126,1,0.7178291353291765,1,0,0.10434869936951102,0,0,0.07561281851119526,0,0,0.06322148418625628,0,1,0.49500714457012823,1,0,0.2107406914850205,0
3127,0,0.17636904174425558,0,0,0.051559975079140834,0,0,0.022864512487499693,0,0,0.14380764459825035,0,0,0.02469669017160057,0,0,0.05517474290330624,0
3128,0,0.42934892175062056,0,0,0.06570384957531533,0,0,0.030332729587632085,0,0,0.06854880497832572,0,0,0.00894906535641972,0,0,0.16730659824390684,0
3129,1,0.9515978211008065,1,0,0.45477394020088346,1,1,0.9623091376883046,1,0,0.06432155342296914,0,0,0.09000255626194771,0,0,0.07756224923291626,0
3130,0,0.520867364113985,1,0,0.12234075520308978,0,0,0.6113639930486289,1,0,0.2258761267055498,0,0,0.004307913845619896,0,0,0.3426411682143953,1
3131,1,0.9028963576656626,1,1,0.2181454318585632,0,1,0.203950066628013,0,0,0.04115144091806999,0,0,0.0071491713880591475,0,0,0.3515742395090798,1
3132,0,0.7138516602392455,1,0,0.1199627798320632,0,0,0.02767283603533589,0,0,0.10734469641625465,0,0,0.06952103662276261,0,1,0.33976223759066654,1
3133,0,0.8833224379878498,1,0,0.3213188528292361,0,1,0.9429627731530479,1,0,0.18933982340163102,0,0,0.012052219834393993,0,1,0.4816729610297498,1
3134,0,0.763608650712038,1,0,0.3075280489759028,0,0,0.09708378664475477,0,0,0.1985971916565603,0,0,0.06117184340521512,0,0,0.26504803534791993,1
3135,0,0.6644792163534105,1,0,0.05737966394081088,0,0,0.019886932978637844,0,0,0.4746676913098276,1,0,0.02056400691510842,0,0,0.1767013665319802,0
3136,0,0.5775485868507452,1,0,0.28549565442533914,0,0,0.0787244163763523,0,0,0.1594511354482701,0,0,0.05839305868818697,0,0,0.13942311067892185,0
3137,0,0.5736799688337157,1,0,0.25091611410872444,0,0,0.058775886665205807,0,0,0.2340395400647375,0,0,0.0789746301015339,0,0,0.1414286160628736,0
3138,0,0.5782945143721543,1,0,0.4692740287365687,1,0,0.08014114161336645,0,0,0.061293441515685367,0,0,0.012844903803751214,0,0,0.19258878072461552,0
3139,1,0.8142872356608857,1,0,0.1544405354564337,0,1,0.6025363485035339,1,0,0.07726884221969216,0,0,0.014542724682302546,0,0,0.15106295008975842,0
3140,1,0.8806015770178236,1,1,0.855243939743945,1,0,0.06319709685728286,0,0,0.1273731005721886,0,0,0.0788496681124277,0,0,0.029328000105746987,0
3141,0,0.34717345330710264,0,0,0.32670725738974665,0,0,0.038318661911993984,0,0,0.16860926754932018,0,0,0.027494724292135137,0,0,0.1460230695655241,0
3142,0,0.19557597568492144,0,0,0.1266975628154222,0,0,0.03106797725365538,0,0,0.10469324666430352,0,0,0.03110209920612078,0,0,0.1573781069288542,0
3143,1,0.8554987986943354,1,1,0.5624288268160703,1,1,0.6376008331033988,1,0,0.2238974430995866,0,0,0.022503159824844254,0,0,0.1954512352272556,0
3144,1,0.9847541757155308,1,1,0.4383661042855596,1,1,0.9587568085151599,1,0,0.2818362673460536,1,0,0.048082779562877626,0,1,0.17131411696781584,0
3145,0,0.29383326096866563,0,1,0.8580519583224134,1,0,0.04470599813929926,0,0,0.05031607239880425,0,0,0.01572391106999783,0,0,0.17341485251337185,0
3146,0,0.6700812830644917,1,0,0.6033302909662405,1,0,0.02098216375988715,0,0,0.18057770632636483,0,0,0.07647623869799604,0,0,0.08664980161342828,0
3147,0,0.37453137550007737,0,0,0.5052328472780885,1,0,0.03967177864784213,0,0,0.05879679685363461,0,0,0.02676564144605947,0,0,0.10714906807728675,0
3148,0,0.6271043317251842,1,0,0.33263153330665024,0,0,0.02179772868908234,0,1,0.18389241707194326,0,0,0.013693378754072718,0,1,0.1248879641129093,0
3149,1,0.539226857717385,1,1,0.7088743331057188,1,0,0.061368197381008495,0,1,0.25301592312013693,1,0,0.007123940874348256,0,0,0.052236934051285655,0
3150,0,0.6035528530922477,1,0,0.3862241347439279,1,0,0.020413049953734965,0,0,0.07175211404025651,0,0,0.04971328810466183,0,0,0.21298868472791635,0
3151,1,0.3923577876557432,0,0,0.029905072544509345,0,0,0.02678005437268591,0,0,0.06313267119934442,0,0,0.008199858757381488,0,1,0.4284559234621766,1
3152,1,0.31543767818308677,0,0,0.19499685727488145,0,1,0.7522738232462908,1,0,0.11257730731690847,0,0,0.013359943519058804,0,0,0.12287063310112412,0
3153,1,0.8511491161766056,1,1,0.7963417449056075,1,1,0.9512444388614094,1,0,0.041602393939688904,0,0,0.013488298841704894,0,0,0.06300953298283161,0
3154,0,0.1512831300163072,0,0,0.29465325067010845,0,0,0.01904800269995424,0,0,0.18738830606492204,0,0,0.08705984793184846,0,0,0.19943100155911053,0
3155,1,0.9002999633726233,1,1,0.9513067327850586,1,0,0.13510218658714165,0,0,0.08152827368218661,0,0,0.08074361515220643,0,0,0.22918862032338946,0
3156,1,0.2750952226471192,0,0,0.051385436846260235,0,0,0.03405483892685768,0,0,0.059846500280801684,0,1,0.9213141037809084,1,0,0.10425255627331616,0
3157,0,0.7263185057047004,1,0,0.0941806165786513,0,0,0.037627777848110174,0,0,0.08694130829229348,0,0,0.019351572365854938,0,0,0.15391147852822493,0
3158,1,0.4701609867674068,0,0,0.06748175789535699,0,1,0.5222463085450831,1,0,0.14044624637906303,0,0,0.051712283518056235,0,0,0.16518103864357028,0
3159,1,0.5131378302938266,1,1,0.44771507307882413,1,0,0.1251530647331323,0,0,0.12239653134220829,0,0,0.009025219938295524,0,0,0.07961447271628967,0
